ROWID,PRODUCT_ID,CUSTOMER_ID,PRICE,QUANTITY,TIMESTAMP
5466,5990,61350,4060,2,2017-11-22T05:22:45Z
5467,7884,17242,3724,2,2017-11-22T05:22:46Z
5468,8838,21380,4229,4,2017-11-22T05:22:47Z
5469,6168,10379,2956,5,2017-11-22T05:22:48Z
5470,6965,66477,1858,5,2017-11-22T05:22:49Z
5471,7687,60760,1154,3,2017-11-22T05:22:50Z
5472,8269,22369,714,3,2017-11-22T05:22:51Z
5473,6283,9593,2577,5,2017-11-22T05:22:52Z
5474,6492,27166,3988,1,2017-11-22T05:22:53Z
5475,7526,21972,1883,4,2017-11-22T05:22:54Z
5476,6640,47984,1022,1,2017-11-22T05:22:55Z
5477,8928,80982,3352,5,2017-11-22T05:22:56Z
5478,8795,85353,3703,2,2017-11-22T05:22:57Z
5479,7233,29639,4293,3,2017-11-22T05:22:58Z
5480,6647,11005,1982,4,2017-11-22T05:22:59Z
5481,8006,621,71,4,2017-11-22T05:23:00Z
5482,6964,53133,562,2,2017-11-22T05:23:01Z
5483,5707,50634,3154,3,2017-11-22T05:23:02Z
5484,8231,38598,4909,5,2017-11-22T05:23:03Z
5485,7154,10207,4839,1,2017-11-22T05:23:04Z
5486,6435,50983,808,3,2017-11-22T05:23:05Z
5487,6898,62391,2377,3,2017-11-22T05:23:06Z
5488,8047,31647,370,5,2017-11-22T05:23:07Z
5489,6582,32086,3224,4,2017-11-22T05:23:08Z
5490,8437,27397,4565,1,2017-11-22T05:23:09Z
5491,6731,17756,906,5,2017-11-22T05:23:10Z
5492,6204,37806,3510,1,2017-11-22T05:23:11Z
5493,7527,57102,647,1,2017-11-22T05:23:12Z
5494,8575,48919,2990,5,2017-11-22T05:23:13Z
5495,7553,12336,4305,5,2017-11-22T05:23:14Z
5496,8389,47212,699,4,2017-11-22T05:23:15Z
5497,8506,18018,4625,4,2017-11-22T05:23:16Z
5498,6187,69525,3464,5,2017-11-22T05:23:17Z
5499,7866,61694,1938,2,2017-11-22T05:23:18Z
5500,6247,30320,1236,2,2017-11-22T05:23:19Z
5501,7726,46608,2153,5,2017-11-22T05:23:20Z
5502,7679,36402,2640,4,2017-11-22T05:23:21Z
5503,8587,35014,4444,2,2017-11-22T05:23:22Z
5504,8806,4747,2490,2,2017-11-22T05:23:23Z
5505,5660,40866,1045,1,2017-11-22T05:23:24Z
5506,6969,83027,4436,2,2017-11-22T05:23:25Z
5507,7628,62886,3360,5,2017-11-22T05:23:26Z
5508,8479,71023,3018,1,2017-11-22T05:23:27Z
5509,7812,19535,448,2,2017-11-22T05:23:28Z
5510,7561,42049,946,4,2017-11-22T05:23:29Z
5511,7523,9990,4101,2,2017-11-22T05:23:30Z
5512,6867,43696,4507,4,2017-11-22T05:23:31Z
5513,7738,36629,923,3,2017-11-22T05:23:32Z
5514,7765,49426,1288,1,2017-11-22T05:23:33Z
5515,7103,85091,1205,1,2017-11-22T05:23:34Z
5516,8146,86813,530,2,2017-11-22T05:23:35Z
5517,5753,73854,1005,3,2017-11-22T05:23:36Z
5518,7960,35437,2078,2,2017-11-22T05:23:37Z
5519,7020,49564,546,2,2017-11-22T05:23:38Z
5520,8098,82361,1200,5,2017-11-22T05:23:39Z
5521,7627,19966,3257,1,2017-11-22T05:23:40Z
5522,7578,11238,163,3,2017-11-22T05:23:41Z
5523,8358,65044,549,5,2017-11-22T05:23:42Z
5524,7913,13348,148,2,2017-11-22T05:23:43Z
5525,8247,79724,99,5,2017-11-22T05:23:44Z
5526,7824,68299,720,3,2017-11-22T05:23:45Z
5527,5864,76933,651,4,2017-11-22T05:23:46Z
5528,6720,49574,4864,3,2017-11-22T05:23:47Z
5529,6436,68028,3024,4,2017-11-22T05:23:48Z
5530,8905,67963,2471,5,2017-11-22T05:23:49Z
5531,6295,10454,2706,4,2017-11-22T05:23:50Z
5532,7173,6553,540,5,2017-11-22T05:23:51Z
5533,7169,78259,1461,1,2017-11-22T05:23:52Z
5534,6830,37242,4204,1,2017-11-22T05:23:53Z
5535,7977,29666,3522,4,2017-11-22T05:23:54Z
5536,6340,58836,2732,3,2017-11-22T05:23:55Z
5537,7902,43574,1922,5,2017-11-22T05:23:56Z
5538,8181,22896,3731,2,2017-11-22T05:23:57Z
5539,8965,54419,846,1,2017-11-22T05:23:58Z
5540,5897,89042,2816,5,2017-11-22T05:23:59Z
5541,5644,74463,4001,5,2017-11-22T05:24:00Z
5542,6786,22887,3848,1,2017-11-22T05:24:01Z
5543,8278,80915,956,1,2017-11-22T05:24:02Z
5544,5712,9779,3491,2,2017-11-22T05:24:03Z
5545,7262,53537,150,4,2017-11-22T05:24:04Z
5546,7284,48382,1106,1,2017-11-22T05:24:05Z
5547,6285,30708,4412,2,2017-11-22T05:24:06Z
5548,7794,26904,2716,2,2017-11-22T05:24:07Z
5549,6248,49561,4886,4,2017-11-22T05:24:08Z
5550,6956,15582,536,1,2017-11-22T05:24:09Z
5551,7372,67419,1262,3,2017-11-22T05:24:10Z
5552,7722,43792,451,3,2017-11-22T05:24:11Z
5553,5708,61508,2319,4,2017-11-22T05:24:12Z
5554,7757,44493,3076,2,2017-11-22T05:24:13Z
5555,5889,26936,589,1,2017-11-22T05:24:14Z
5556,6855,15873,950,1,2017-11-22T05:24:15Z
5557,5910,61522,1769,4,2017-11-22T05:24:16Z
5558,8765,67276,327,1,2017-11-22T05:24:17Z
5559,7533,201,640,2,2017-11-22T05:24:18Z
5560,8829,48064,2398,1,2017-11-22T05:24:19Z
5561,6748,37578,160,1,2017-11-22T05:24:20Z
5562,7686,66532,1583,4,2017-11-22T05:24:21Z
5563,8644,62597,2434,4,2017-11-22T05:24:22Z
5564,7387,20392,2909,5,2017-11-22T05:24:23Z
5565,7061,5048,3421,5,2017-11-22T05:24:24Z
5566,8319,82842,3427,4,2017-11-22T05:24:25Z
5567,6880,3823,1163,3,2017-11-22T05:24:26Z
5568,7603,67419,2512,5,2017-11-22T05:24:27Z
5569,5644,85055,4001,3,2017-11-22T05:24:28Z
5570,8250,41362,4967,5,2017-11-22T05:24:29Z
5571,5889,80884,589,4,2017-11-22T05:24:30Z
5572,7822,35512,2390,1,2017-11-22T05:24:31Z
5573,7164,30249,2131,4,2017-11-22T05:24:32Z
5574,5692,83257,1129,2,2017-11-22T05:24:33Z
5575,5970,53839,1622,3,2017-11-22T05:24:34Z
5576,7579,4803,1122,1,2017-11-22T05:24:35Z
5577,8683,75212,784,2,2017-11-22T05:24:36Z
5578,7820,8214,1807,2,2017-11-22T05:24:37Z
5579,7118,62849,4452,3,2017-11-22T05:24:38Z
5580,6838,9200,4604,3,2017-11-22T05:24:39Z
5581,8392,35701,2757,5,2017-11-22T05:24:40Z
5582,7701,38020,2230,3,2017-11-22T05:24:41Z
5583,8496,8357,850,5,2017-11-22T05:24:42Z
5584,7964,63717,3855,4,2017-11-22T05:24:43Z
5585,6431,57347,2555,1,2017-11-22T05:24:44Z
5586,5741,56894,676,1,2017-11-22T05:24:45Z
5587,6313,71787,210,1,2017-11-22T05:24:46Z
5588,8558,16175,993,1,2017-11-22T05:24:47Z
5589,8575,63321,2990,5,2017-11-22T05:24:48Z
5590,6028,85304,1812,2,2017-11-22T05:24:49Z
5591,6430,6994,4004,3,2017-11-22T05:24:50Z
5592,8659,41685,3273,3,2017-11-22T05:24:51Z
5593,8261,6732,1384,3,2017-11-22T05:24:52Z
5594,7723,3047,612,4,2017-11-22T05:24:53Z
5595,7909,60325,1886,3,2017-11-22T05:24:54Z
5596,6005,37876,2630,2,2017-11-22T05:24:55Z
5597,7505,40665,3577,2,2017-11-22T05:24:56Z
5598,6267,86625,1099,1,2017-11-22T05:24:57Z
5599,7820,43435,1807,5,2017-11-22T05:24:58Z
5600,6717,72574,2193,4,2017-11-22T05:24:59Z
5601,6526,50482,3735,1,2017-11-22T05:25:00Z
5602,6236,46470,4313,1,2017-11-22T05:25:01Z
5603,7112,25517,4023,3,2017-11-22T05:25:02Z
5604,8073,27016,2223,5,2017-11-22T05:25:03Z
5605,8609,76524,3896,1,2017-11-22T05:25:04Z
5606,6902,71010,255,1,2017-11-22T05:25:05Z
5607,8561,16898,421,2,2017-11-22T05:25:06Z
5608,5819,24053,4338,5,2017-11-22T05:25:07Z
5609,5984,34221,3446,2,2017-11-22T05:25:08Z
5610,5983,31808,1210,2,2017-11-22T05:25:09Z
5611,8300,69247,4214,2,2017-11-22T05:25:10Z
5612,8665,65703,1945,4,2017-11-22T05:25:11Z
5613,7295,89,3795,2,2017-11-22T05:25:12Z
5614,6665,72457,4821,1,2017-11-22T05:25:13Z
5615,7502,82090,3128,1,2017-11-22T05:25:14Z
5616,8485,12603,1769,2,2017-11-22T05:25:15Z
5617,6122,57594,2930,2,2017-11-22T05:25:16Z
5618,6235,13420,3132,3,2017-11-22T05:25:17Z
5619,8532,45228,2239,3,2017-11-22T05:25:18Z
5620,5995,77738,1120,5,2017-11-22T05:25:19Z
5621,8793,47873,1228,3,2017-11-22T05:25:20Z
5622,6635,85572,2538,3,2017-11-22T05:25:21Z
5623,6109,49820,4006,2,2017-11-22T05:25:22Z
5624,8458,48241,4500,3,2017-11-22T05:25:23Z
5625,6427,35363,2695,3,2017-11-22T05:25:24Z
5626,6961,74640,2926,4,2017-11-22T05:25:25Z
5627,6436,343,3024,4,2017-11-22T05:25:26Z
5628,8082,57760,2344,3,2017-11-22T05:25:27Z
5629,8188,64425,2587,3,2017-11-22T05:25:28Z
5630,6461,69962,1719,4,2017-11-22T05:25:29Z
5631,7103,56611,1205,3,2017-11-22T05:25:30Z
5632,5943,88447,3072,2,2017-11-22T05:25:31Z
5633,8070,74615,3102,2,2017-11-22T05:25:32Z
5634,8139,29032,2139,2,2017-11-22T05:25:33Z
5635,7395,26890,1359,3,2017-11-22T05:25:34Z
5636,7333,55919,1022,2,2017-11-22T05:25:35Z
5637,8556,39461,410,1,2017-11-22T05:25:36Z
5638,8818,55980,1065,1,2017-11-22T05:25:37Z
5639,6483,25458,1665,1,2017-11-22T05:25:38Z
5640,7458,71329,840,1,2017-11-22T05:25:39Z
5641,8280,13275,2891,5,2017-11-22T05:25:40Z
5642,6272,55873,3254,5,2017-11-22T05:25:41Z
5643,8851,49992,4612,2,2017-11-22T05:25:42Z
5644,8934,34222,3070,1,2017-11-22T05:25:43Z
5645,5744,41002,1925,2,2017-11-22T05:25:44Z
5646,8604,27542,619,2,2017-11-22T05:25:45Z
5647,6645,50499,1080,1,2017-11-22T05:25:46Z
5648,8936,4224,528,1,2017-11-22T05:25:47Z
5649,6765,23531,1471,3,2017-11-22T05:25:48Z
5650,8653,22120,3095,1,2017-11-22T05:25:49Z
5651,8792,20600,3408,4,2017-11-22T05:25:50Z
5652,5683,77758,1163,1,2017-11-22T05:25:51Z
5653,7613,70506,2992,1,2017-11-22T05:25:52Z
5654,5877,17885,1538,2,2017-11-22T05:25:53Z
5655,6698,49965,156,1,2017-11-22T05:25:54Z
5656,7912,5964,2670,3,2017-11-22T05:25:55Z
5657,5750,62984,3180,4,2017-11-22T05:25:56Z
5658,6879,10588,4937,5,2017-11-22T05:25:57Z
5659,5912,74093,1828,5,2017-11-22T05:25:58Z
5660,7720,35928,1450,3,2017-11-22T05:25:59Z
5661,8770,74935,124,2,2017-11-22T05:26:00Z
5662,6045,28599,3348,5,2017-11-22T05:26:01Z
5663,8935,58658,3574,5,2017-11-22T05:26:02Z
5664,8093,74822,4650,3,2017-11-22T05:26:03Z
5665,5909,26227,4479,1,2017-11-22T05:26:04Z
5666,7921,71845,1700,2,2017-11-22T05:26:05Z
5667,8324,88828,336,5,2017-11-22T05:26:06Z
5668,7960,54037,2078,4,2017-11-22T05:26:07Z
5669,7729,68289,804,1,2017-11-22T05:26:08Z
5670,8806,63077,2490,5,2017-11-22T05:26:09Z
5671,7554,37002,2793,2,2017-11-22T05:26:10Z
5672,7472,50727,4840,1,2017-11-22T05:26:11Z
5673,8677,42892,252,4,2017-11-22T05:26:12Z
5674,6556,82214,1849,1,2017-11-22T05:26:13Z
5675,8887,23312,2590,3,2017-11-22T05:26:14Z
5676,5690,59620,2774,2,2017-11-22T05:26:15Z
5677,8576,40410,4494,1,2017-11-22T05:26:16Z
5678,7244,23724,2668,3,2017-11-22T05:26:17Z
5679,6710,68238,1456,5,2017-11-22T05:26:18Z
5680,8766,25954,1661,5,2017-11-22T05:26:19Z
5681,8902,42442,740,3,2017-11-22T05:26:20Z
5682,6631,39442,724,5,2017-11-22T05:26:21Z
5683,7195,29597,2642,2,2017-11-22T05:26:22Z
5684,6908,2187,2605,3,2017-11-22T05:26:23Z
5685,5888,68246,1445,3,2017-11-22T05:26:24Z
5686,6631,52102,724,5,2017-11-22T05:26:25Z
5687,7967,55916,1354,1,2017-11-22T05:26:26Z
5688,7831,38027,1967,5,2017-11-22T05:26:27Z
5689,7025,45225,3172,5,2017-11-22T05:26:28Z
5690,8081,87268,3479,2,2017-11-22T05:26:29Z
5691,7939,10776,1315,1,2017-11-22T05:26:30Z
5692,6150,66575,4957,4,2017-11-22T05:26:31Z
5693,7219,2972,243,5,2017-11-22T05:26:32Z
5694,8694,80901,2459,1,2017-11-22T05:26:33Z
5695,6889,56879,4294,4,2017-11-22T05:26:34Z
5696,8390,58388,2814,2,2017-11-22T05:26:35Z
5697,6591,71037,3421,5,2017-11-22T05:26:36Z
5698,6458,10300,1619,1,2017-11-22T05:26:37Z
5699,8534,87647,2519,1,2017-11-22T05:26:38Z
5700,8943,32780,1810,4,2017-11-22T05:26:39Z
5701,7753,57498,70,5,2017-11-22T05:26:40Z
5702,7597,78143,2290,4,2017-11-22T05:26:41Z
5703,6695,6112,4368,2,2017-11-22T05:26:42Z
5704,6461,55896,1719,2,2017-11-22T05:26:43Z
5705,8671,10428,3933,3,2017-11-22T05:26:44Z
5706,8704,74059,1683,1,2017-11-22T05:26:45Z
5707,8196,59138,4389,4,2017-11-22T05:26:46Z
5708,8851,3155,4612,1,2017-11-22T05:26:47Z
5709,7845,33362,3290,1,2017-11-22T05:26:48Z
5710,7300,52164,1958,4,2017-11-22T05:26:49Z
5711,5644,70286,4001,5,2017-11-22T05:26:50Z
5712,7097,58859,2433,1,2017-11-22T05:26:51Z
5713,7369,79235,4528,1,2017-11-22T05:26:52Z
5714,7929,2914,4514,3,2017-11-22T05:26:53Z
5715,7416,9895,1724,1,2017-11-22T05:26:54Z
5716,7601,76568,2812,1,2017-11-22T05:26:55Z
5717,6850,22859,2058,1,2017-11-22T05:26:56Z
5718,6792,81497,2139,5,2017-11-22T05:26:57Z
5719,5889,8463,589,1,2017-11-22T05:26:58Z
5720,6615,50888,4249,3,2017-11-22T05:26:59Z
5721,8895,43510,4448,2,2017-11-22T05:27:00Z
5722,8585,85368,4080,5,2017-11-22T05:27:01Z
5723,5788,44944,2677,2,2017-11-22T05:27:02Z
5724,7690,28160,1836,2,2017-11-22T05:27:03Z
5725,7603,38011,2512,3,2017-11-22T05:27:04Z
5726,6147,29518,356,2,2017-11-22T05:27:05Z
5727,8746,83466,2237,4,2017-11-22T05:27:06Z
5728,6029,12624,4323,2,2017-11-22T05:27:07Z
5729,6962,64279,223,1,2017-11-22T05:27:08Z
5730,8089,26776,3980,4,2017-11-22T05:27:09Z
5731,7319,18266,1213,4,2017-11-22T05:27:10Z
5732,5912,12268,1828,4,2017-11-22T05:27:11Z
5733,5620,89214,3135,5,2017-11-22T05:27:12Z
5734,7546,24337,329,1,2017-11-22T05:27:13Z
5735,7231,48893,3914,4,2017-11-22T05:27:14Z
5736,7737,58451,233,5,2017-11-22T05:27:15Z
5737,8340,72647,4942,1,2017-11-22T05:27:16Z
5738,7380,57059,564,4,2017-11-22T05:27:17Z
5739,7712,25059,4859,3,2017-11-22T05:27:18Z
5740,8434,25491,1625,3,2017-11-22T05:27:19Z
5741,6491,21180,4288,1,2017-11-22T05:27:20Z
5742,6236,83233,4313,5,2017-11-22T05:27:21Z
5743,7598,61404,2283,1,2017-11-22T05:27:22Z
5744,7737,26012,233,4,2017-11-22T05:27:23Z
5745,5980,2807,3621,4,2017-11-22T05:27:24Z
5746,8202,71923,4644,3,2017-11-22T05:27:25Z
5747,6808,82260,4543,5,2017-11-22T05:27:26Z
5748,7040,51019,2831,3,2017-11-22T05:27:27Z
5749,7966,51282,185,3,2017-11-22T05:27:28Z
5750,8144,4217,3799,3,2017-11-22T05:27:29Z
5751,7430,55984,447,2,2017-11-22T05:27:30Z
5752,7384,12229,3953,2,2017-11-22T05:27:31Z
5753,6110,84162,2920,3,2017-11-22T05:27:32Z
5754,6441,89690,4446,4,2017-11-22T05:27:33Z
5755,8113,35670,969,3,2017-11-22T05:27:34Z
5756,6427,41168,2695,5,2017-11-22T05:27:35Z
5757,5925,6075,1170,3,2017-11-22T05:27:36Z
5758,7551,84612,2786,2,2017-11-22T05:27:37Z
5759,7039,40570,3641,4,2017-11-22T05:27:38Z
5760,7851,72448,1687,2,2017-11-22T05:27:39Z
5761,7346,55424,1811,5,2017-11-22T05:27:40Z
5762,7278,314,3705,3,2017-11-22T05:27:41Z
5763,8557,9195,3916,3,2017-11-22T05:27:42Z
5764,5954,72266,2177,4,2017-11-22T05:27:43Z
5765,5778,55390,293,3,2017-11-22T05:27:44Z
5766,7664,48652,1946,3,2017-11-22T05:27:45Z
5767,8674,9914,4642,4,2017-11-22T05:27:46Z
5768,6049,61081,4148,1,2017-11-22T05:27:47Z
5769,8506,31408,4625,1,2017-11-22T05:27:48Z
5770,7244,49642,2668,5,2017-11-22T05:27:49Z
5771,7328,33902,903,1,2017-11-22T05:27:50Z
5772,7033,29185,2064,3,2017-11-22T05:27:51Z
5773,6953,66103,3200,5,2017-11-22T05:27:52Z
5774,7864,46171,3240,2,2017-11-22T05:27:53Z
5775,8561,62590,421,5,2017-11-22T05:27:54Z
5776,6780,65495,1739,3,2017-11-22T05:27:55Z
5777,7631,52006,4325,3,2017-11-22T05:27:56Z
5778,6761,34501,2809,2,2017-11-22T05:27:57Z
5779,7581,79813,2249,4,2017-11-22T05:27:58Z
5780,8460,38968,1439,4,2017-11-22T05:27:59Z
5781,7376,11801,3688,1,2017-11-22T05:28:00Z
5782,5917,58712,4425,3,2017-11-22T05:28:01Z
5783,6739,40452,1246,2,2017-11-22T05:28:02Z
5784,8857,74901,324,1,2017-11-22T05:28:03Z
5785,6019,19401,3373,5,2017-11-22T05:28:04Z
5786,7113,64640,379,3,2017-11-22T05:28:05Z
5787,6807,75005,4297,2,2017-11-22T05:28:06Z
5788,6821,62689,4364,2,2017-11-22T05:28:07Z
5789,5926,89034,1229,4,2017-11-22T05:28:08Z
5790,5639,16721,2122,5,2017-11-22T05:28:09Z
5791,6670,13852,3755,4,2017-11-22T05:28:10Z
5792,6779,17071,2729,3,2017-11-22T05:28:11Z
5793,7191,26264,1783,4,2017-11-22T05:28:12Z
5794,7072,9041,2910,1,2017-11-22T05:28:13Z
5795,7088,46660,1294,4,2017-11-22T05:28:14Z
5796,5997,10289,2555,2,2017-11-22T05:28:15Z
5797,6628,10602,2358,3,2017-11-22T05:28:16Z
5798,6618,21284,4848,1,2017-11-22T05:28:17Z
5799,7191,88901,1783,4,2017-11-22T05:28:18Z
5800,7527,54473,647,3,2017-11-22T05:28:19Z
5801,6655,30593,584,2,2017-11-22T05:28:20Z
5802,7326,13990,845,4,2017-11-22T05:28:21Z
5803,8137,41709,1575,3,2017-11-22T05:28:22Z
5804,8708,84201,2656,2,2017-11-22T05:28:23Z
5805,5822,15835,4211,1,2017-11-22T05:28:24Z
5806,8619,41757,4323,1,2017-11-22T05:28:25Z
5807,7054,13956,2220,1,2017-11-22T05:28:26Z
5808,6677,11651,1017,4,2017-11-22T05:28:27Z
5809,6897,14831,3760,5,2017-11-22T05:28:28Z
5810,7333,39173,1022,5,2017-11-22T05:28:29Z
5811,6371,64803,2380,3,2017-11-22T05:28:30Z
5812,6907,25352,3020,1,2017-11-22T05:28:31Z
5813,6472,35454,4821,3,2017-11-22T05:28:32Z
5814,6035,54483,2136,2,2017-11-22T05:28:33Z
5815,6381,7135,4065,2,2017-11-22T05:28:34Z
5816,5612,47363,473,1,2017-11-22T05:28:35Z
5817,7464,67752,991,1,2017-11-22T05:28:36Z
5818,8860,39043,211,1,2017-11-22T05:28:37Z
5819,6925,72842,4725,2,2017-11-22T05:28:38Z
5820,5981,6649,1574,1,2017-11-22T05:28:39Z
5821,5802,82658,534,1,2017-11-22T05:28:40Z
5822,5779,1848,1039,4,2017-11-22T05:28:41Z
5823,7340,77058,3799,5,2017-11-22T05:28:42Z
5824,8230,34302,3992,3,2017-11-22T05:28:43Z
5825,6645,40119,1080,2,2017-11-22T05:28:44Z
5826,8663,35185,4018,1,2017-11-22T05:28:45Z
5827,6143,82571,4503,1,2017-11-22T05:28:46Z
5828,8421,64382,1292,3,2017-11-22T05:28:47Z
5829,8132,45399,2891,1,2017-11-22T05:28:48Z
5830,7115,10278,3987,2,2017-11-22T05:28:49Z
5831,5654,21735,1777,4,2017-11-22T05:28:50Z
5832,7918,53045,1334,3,2017-11-22T05:28:51Z
5833,6150,7775,4957,5,2017-11-22T05:28:52Z
5834,8924,49793,3157,4,2017-11-22T05:28:53Z
5835,7913,80281,148,5,2017-11-22T05:28:54Z
5836,6542,44649,359,5,2017-11-22T05:28:55Z
5837,6712,76605,4909,1,2017-11-22T05:28:56Z
5838,7607,55385,489,1,2017-11-22T05:28:57Z
5839,8363,67265,2208,2,2017-11-22T05:28:58Z
5840,6078,32243,2180,3,2017-11-22T05:28:59Z
5841,7573,21004,1983,4,2017-11-22T05:29:00Z
5842,8136,31484,2242,4,2017-11-22T05:29:01Z
5843,6057,9976,4410,5,2017-11-22T05:29:02Z
5844,6369,19501,4405,5,2017-11-22T05:29:03Z
5845,8750,67208,712,4,2017-11-22T05:29:04Z
5846,8006,464,71,4,2017-11-22T05:29:05Z
5847,8934,82804,3070,4,2017-11-22T05:29:06Z
5848,7588,46556,4280,5,2017-11-22T05:29:07Z
5849,8024,18099,802,5,2017-11-22T05:29:08Z
5850,8578,25859,2926,5,2017-11-22T05:29:09Z
5851,7094,89021,273,4,2017-11-22T05:29:10Z
5852,8510,40790,3249,2,2017-11-22T05:29:11Z
5853,7293,46134,1495,4,2017-11-22T05:29:12Z
5854,7444,44664,1638,1,2017-11-22T05:29:13Z
5855,6474,38814,1827,3,2017-11-22T05:29:14Z
5856,5683,56597,1163,1,2017-11-22T05:29:15Z
5857,8300,28216,4214,4,2017-11-22T05:29:16Z
5858,8288,22947,4777,5,2017-11-22T05:29:17Z
5859,5737,45885,3660,1,2017-11-22T05:29:18Z
5860,8075,43491,4554,4,2017-11-22T05:29:19Z
5861,7870,62215,3938,5,2017-11-22T05:29:20Z
5862,6065,65470,1480,1,2017-11-22T05:29:21Z
5863,8898,57923,1557,5,2017-11-22T05:29:22Z
5864,7617,21735,3834,3,2017-11-22T05:29:23Z
5865,7672,55812,1817,3,2017-11-22T05:29:24Z
5866,5925,49724,1170,2,2017-11-22T05:29:25Z
5867,6781,15711,4712,1,2017-11-22T05:29:26Z
5868,8035,55991,2518,3,2017-11-22T05:29:27Z
5869,7695,32133,4767,1,2017-11-22T05:29:28Z
5870,7693,16249,2273,4,2017-11-22T05:29:29Z
5871,8968,38152,3766,2,2017-11-22T05:29:30Z
5872,8747,13469,547,4,2017-11-22T05:29:31Z
5873,7565,77319,2115,4,2017-11-22T05:29:32Z
5874,6458,33604,1619,4,2017-11-22T05:29:33Z
5875,8809,33150,332,3,2017-11-22T05:29:34Z
5876,6146,71703,1821,5,2017-11-22T05:29:35Z
5877,7446,48591,2318,3,2017-11-22T05:29:36Z
5878,6080,14381,2176,3,2017-11-22T05:29:37Z
5879,6368,56938,1036,4,2017-11-22T05:29:38Z
5880,8737,54631,4474,2,2017-11-22T05:29:39Z
5881,7553,50724,4305,1,2017-11-22T05:29:40Z
5882,8818,34303,1065,2,2017-11-22T05:29:41Z
5883,7232,16378,3797,2,2017-11-22T05:29:42Z
5884,8830,88197,1702,1,2017-11-22T05:29:43Z
5885,8493,67775,2956,5,2017-11-22T05:29:44Z
5886,7918,39038,1334,3,2017-11-22T05:29:45Z
5887,8532,43942,2239,4,2017-11-22T05:29:46Z
5888,5973,41787,1216,5,2017-11-22T05:29:47Z
5889,7381,14044,4036,2,2017-11-22T05:29:48Z
5890,8360,4677,1353,4,2017-11-22T05:29:49Z
5891,5772,36522,3406,5,2017-11-22T05:29:50Z
5892,5700,54272,3543,4,2017-11-22T05:29:51Z
5893,7792,5184,246,1,2017-11-22T05:29:52Z
5894,7549,6634,4626,2,2017-11-22T05:29:53Z
5895,7283,62211,3816,1,2017-11-22T05:29:54Z
5896,7801,50885,2869,1,2017-11-22T05:29:55Z
5897,5904,28897,1215,3,2017-11-22T05:29:56Z
5898,7367,48839,3421,5,2017-11-22T05:29:57Z
5899,8511,57010,4766,5,2017-11-22T05:29:58Z
5900,8699,31459,2511,3,2017-11-22T05:29:59Z
5901,8575,9491,2990,4,2017-11-22T05:30:00Z
5902,5981,1459,1574,5,2017-11-22T05:30:01Z
5903,6220,59003,3033,5,2017-11-22T05:30:02Z
5904,6345,16391,4844,1,2017-11-22T05:30:03Z
5905,8133,10868,129,3,2017-11-22T05:30:04Z
5906,5921,74253,2567,4,2017-11-22T05:30:05Z
5907,8079,42907,762,4,2017-11-22T05:30:06Z
5908,7539,22300,156,4,2017-11-22T05:30:07Z
5909,6860,13384,867,4,2017-11-22T05:30:08Z
5910,6458,41552,1619,2,2017-11-22T05:30:09Z
5911,7171,63964,2149,1,2017-11-22T05:30:10Z
5912,7006,24087,3877,3,2017-11-22T05:30:11Z
5913,7757,16208,3076,5,2017-11-22T05:30:12Z
5914,6444,16707,315,4,2017-11-22T05:30:13Z
5915,5724,40507,4878,4,2017-11-22T05:30:14Z
5916,7451,89917,2191,2,2017-11-22T05:30:15Z
5917,8456,77905,1307,5,2017-11-22T05:30:16Z
5918,8495,44550,4678,3,2017-11-22T05:30:17Z
5919,8712,73783,170,2,2017-11-22T05:30:18Z
5920,6289,21354,4851,1,2017-11-22T05:30:19Z
5921,7975,66979,1414,4,2017-11-22T05:30:20Z
5922,8956,50961,2662,4,2017-11-22T05:30:21Z
5923,6064,80213,266,5,2017-11-22T05:30:22Z
5924,7415,67906,814,2,2017-11-22T05:30:23Z
5925,7604,31826,1963,1,2017-11-22T05:30:24Z
5926,8759,53248,1635,2,2017-11-22T05:30:25Z
5927,6162,67178,4158,1,2017-11-22T05:30:26Z
5928,7125,49915,3670,1,2017-11-22T05:30:27Z
5929,6552,61181,4382,5,2017-11-22T05:30:28Z
5930,7743,46486,4498,1,2017-11-22T05:30:29Z
5931,8846,57661,238,1,2017-11-22T05:30:30Z
5932,8196,31018,4389,1,2017-11-22T05:30:31Z
5933,7145,12527,2985,5,2017-11-22T05:30:32Z
5934,8945,84619,4306,5,2017-11-22T05:30:33Z
5935,7603,88827,2512,3,2017-11-22T05:30:34Z
5936,8056,8548,1389,4,2017-11-22T05:30:35Z
5937,8775,75675,435,5,2017-11-22T05:30:36Z
5938,5978,72657,3134,2,2017-11-22T05:30:37Z
5939,5827,86594,4870,4,2017-11-22T05:30:38Z
5940,7233,21279,4293,2,2017-11-22T05:30:39Z
5941,8529,61368,4193,5,2017-11-22T05:30:40Z
5942,7377,46039,2538,4,2017-11-22T05:30:41Z
5943,7430,61250,447,3,2017-11-22T05:30:42Z
5944,5778,7824,293,4,2017-11-22T05:30:43Z
5945,5819,76194,4338,3,2017-11-22T05:30:44Z
5946,7009,83476,1270,3,2017-11-22T05:30:45Z
5947,7396,13331,2289,4,2017-11-22T05:30:46Z
5948,6687,49305,450,5,2017-11-22T05:30:47Z
5949,6197,64362,2622,2,2017-11-22T05:30:48Z
